Longitude,Latitude,Day_of_Week,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Year,Cluster,Day_of_year,Hour
-0.115835,51.461111,1,9,3,23,30,2013,177,272,20
-0.131108,51.464323,5,9,3,3,30,2013,190,269,13
-0.12,51.454344,4,9,3,23,30,2013,211,275,8
-0.11246,51.476614,7,9,3,23,30,2013,200,243,22
-0.115994,51.460754,6,9,3,23,30,2013,177,284,22
-0.110979,51.481087,3,9,3,23,30,2013,212,281,8
-0.119233,51.4555,7,9,3,23,30,2013,202,285,15
-0.122921,51.449804,3,9,3,23,30,2013,207,281,18
-0.112389,51.481829,1,9,3,3,30,2013,195,286,6
-0.122619,51.450159,4,9,3,23,30,2013,207,275,7
-0.111398,51.488378,3,9,3,23,30,2013,214,288,19
-0.138123,51.461737,3,9,3,24,30,2013,189,295,15
-0.112456,51.476704,4,9,3,23,30,2013,200,296,3
-0.126546,51.484304,5,9,3,3036,30,2013,185,248,20
-0.115695,51.461019,1,9,3,23,30,2013,177,300,18
-0.114887,51.463164,3,9,3,23,30,2013,186,302,9
-0.13037,51.464761,7,9,3,3,30,2013,199,299,1
-0.119086,51.455588,4,9,3,23,30,2013,202,296,21
-0.129776,51.465201,1,9,3,3,30,2013,176,300,0
-0.115219,51.46209,3,9,3,23,30,2013,208,302,8
-0.114743,51.463162,6,9,3,23,30,2013,186,305,21
-0.113166,51.504863,1,9,3,301,30,2013,194,307,0
-0.11599,51.460844,6,9,3,23,30,2013,177,305,8
-0.132864,51.463632,5,9,3,3,30,2013,205,297,18
-0.115839,51.461021,1,9,3,23,30,2013,177,307,20
-0.115374,51.461823,2,9,3,23,30,2013,208,308,16
-0.113946,51.465038,1,9,3,23,30,2013,183,307,15
-0.130517,51.464674,5,9,3,3,30,2013,199,297,11
-0.114887,51.463164,3,9,3,23,30,2013,186,309,8
-0.114743,51.463162,2,9,3,23,30,2013,186,308,16
-0.146788,51.453961,3,9,3,24,30,2013,203,316,6
-0.1144,51.464505,7,9,3,23,30,2013,183,278,9
-0.112537,51.481742,5,9,3,3,30,2013,195,318,22
-0.136515,51.462341,3,9,3,3,30,2013,204,260,16
-0.129247,51.432369,6,9,3,23,30,2013,179,319,20
-0.127301,51.437734,6,9,3,23,30,2013,201,319,1
-0.11599,51.460844,6,9,3,23,30,2013,177,305,8
-0.100069,51.476774,6,9,3,202,30,2013,209,172,9
-0.146209,51.454042,2,9,3,24,30,2013,203,322,15
-0.131399,51.464238,1,9,3,3,30,2013,190,328,22
-0.111921,51.461768,2,9,3,2217,30,2013,192,329,21
-0.123522,51.449184,3,9,3,23,30,2013,184,330,9
-0.150599,51.466521,3,9,3,3216,30,2013,181,337,11
-0.112389,51.481829,4,9,3,3,30,2013,195,331,4
-0.130182,51.423571,2,9,3,23,30,2013,193,329,16
-0.114721,51.463701,1,9,3,23,30,2013,182,342,18
-0.126686,51.484397,4,9,3,3205,30,2013,185,338,11
-0.117166,51.498722,6,9,3,3036,30,2013,458,326,11
-0.115673,51.461558,3,9,3,23,30,2013,177,337,15
-0.127301,51.437734,7,9,3,23,30,2013,201,348,23
-0.112453,51.476794,7,9,3,23,30,2013,200,348,9
-0.129141,51.459616,1,9,3,2217,30,2013,196,349,7
-0.136663,51.462253,1,9,3,3,30,2013,204,349,4
-0.13096,51.464411,2,9,3,3,30,2013,190,308,9
-0.119233,51.4555,7,9,3,23,30,2013,202,355,12
-0.114411,51.464236,3,9,3,23,30,2013,183,358,0
-0.131399,51.464238,3,9,3,3,30,2013,190,358,12
-0.115223,51.462001,7,9,3,23,30,2013,208,362,20
-0.12014,51.454436,5,9,3,23,30,2013,211,360,2
-0.100069,51.476774,1,9,3,202,30,2013,209,356,18
-0.11099,51.480817,4,9,3,23,30,2013,212,359,22
-0.130222,51.464849,7,9,3,3,30,2013,199,334,13
-0.114097,51.46486,3,9,3,23,30,2013,183,344,15
-0.122877,51.471926,1,9,3,3,30,2013,198,349,7
-0.096519,51.489396,5,8,3,215,30,2013,225,10,10
-0.094597,51.494041,6,8,3,201,30,2013,309,25,15
-0.070468,51.485463,5,8,3,2,30,2013,224,24,19
-0.095586,51.487583,6,8,3,215,30,2013,459,25,12
-0.096652,51.489668,6,8,3,215,30,2013,225,32,15
-0.099228,51.496994,3,8,3,3,30,2013,232,8,9
-0.100909,51.494683,6,8,3,3,30,2013,220,4,17
-0.100034,51.494939,3,8,3,3,30,2013,227,8,15
-0.076711,51.487724,4,8,4,214,30,2013,219,51,13
-0.093072,51.471894,5,8,3,215,30,2013,210,31,20
-0.093133,51.473874,7,8,3,202,30,2013,221,47,10
-0.070184,51.485369,5,8,3,2,30,2013,224,45,10
-0.103607,51.47827,1,9,3,202,30,2013,222,55,21
-0.099746,51.494934,4,8,3,201,30,2013,227,51,8
-0.100584,51.495577,5,8,3,3,30,2013,226,59,7
-0.094219,51.478927,6,8,3,215,30,2013,234,60,17
-0.100069,51.476774,6,9,3,202,30,2013,209,53,7
-0.095715,51.487944,5,8,3,215,30,2013,459,66,8
-0.100621,51.494679,3,8,3,3,30,2013,220,71,9
-0.099454,51.495019,5,8,3,201,30,2013,227,73,16
-0.092986,51.473961,1,8,3,202,30,2013,221,62,10
-0.081811,51.496621,2,8,3,100,30,2013,218,77,12
-0.070468,51.485463,4,8,3,2,30,2013,224,72,11
-0.09313,51.473963,2,8,3,202,30,2013,221,77,8
-0.101917,51.477343,5,9,3,202,30,2013,213,80,15
-0.092997,51.473692,6,8,3,202,30,2013,221,81,12
-0.093009,51.494105,2,8,3,201,30,2013,235,84,17
-0.100159,51.49539,4,8,3,3,30,2013,226,93,20
-0.094165,51.494034,6,8,3,201,30,2013,309,81,8
-0.093156,51.500942,2,8,3,2,30,2013,228,28,12
-0.097804,51.475838,2,8,3,202,30,2013,231,63,16
-0.095719,51.487854,5,8,3,215,30,2013,459,94,15
-0.106076,51.488202,4,9,3,3,30,2013,188,93,20
-0.095579,51.487762,1,8,3,215,30,2013,459,6,14
-0.076415,51.487899,5,8,3,2,30,2013,219,87,12
-0.076411,51.487989,5,8,3,2,30,2013,219,115,11
-0.076415,51.487899,1,8,3,2,30,2013,219,125,10
-0.092989,51.473871,7,8,3,202,30,2013,221,124,9
-0.100584,51.495577,7,8,3,3,30,2013,226,103,10
-0.08952,51.5052,6,8,3,3,30,2013,229,67,19
-0.093293,51.501124,2,8,3,3,30,2013,228,119,17
-0.101474,51.494962,3,8,3,302,30,2013,220,127,17
-0.100628,51.494499,7,8,3,3,30,2013,220,138,12
-0.052857,51.472852,4,7,3,202,30,2013,223,142,1
-0.070752,51.485558,3,8,3,2,30,2013,224,148,11
-0.093281,51.473786,6,8,3,215,30,2013,221,144,11
-0.101171,51.495317,2,8,3,3,30,2013,233,140,9
-0.101016,51.495584,7,8,3,201,30,2013,233,152,16
-0.077809,51.489001,6,8,4,203,30,2013,321,109,23
-0.105928,51.48829,1,9,3,3,30,2013,188,160,22
-0.088478,51.505992,2,8,3,200,30,2013,230,140,19
-0.104571,51.503645,5,8,3,201,30,2013,217,157,18
-0.096519,51.489396,7,8,3,215,30,2013,225,159,6
-0.088327,51.506169,5,8,3,3,30,2013,230,164,17
-0.081663,51.496708,4,8,3,100,30,2013,218,79,20
-0.093068,51.471984,6,8,3,215,30,2013,210,137,17
-0.089524,51.50511,1,8,3,3,30,2013,229,174,3
-0.100155,51.49548,7,8,3,3,30,2013,226,124,17
-0.094219,51.478927,3,8,3,215,30,2013,234,120,16
-0.101016,51.495584,7,8,3,201,30,2013,233,124,12
-0.099372,51.496996,3,8,3,3,30,2013,232,183,18
-0.104916,51.498795,3,8,3,201,30,2013,460,141,17
-0.052857,51.472852,2,7,3,202,30,2013,223,196,8
-0.09989,51.494936,6,8,3,201,30,2013,227,193,10
-0.093133,51.473874,1,8,3,202,30,2013,221,118,9
-0.077569,51.474159,5,8,3,202,30,2013,216,178,16
-0.094021,51.494032,4,8,3,201,30,2013,309,198,9
-0.081667,51.496618,3,8,3,100,30,2013,218,197,9
-0.100913,51.494593,1,8,3,3,30,2013,220,202,1
-0.09975,51.494844,1,8,3,201,30,2013,227,195,18
-0.081811,51.496621,7,8,3,100,30,2013,218,145,11
-0.099368,51.497086,5,8,3,3,30,2013,232,171,13
-0.093212,51.471986,7,8,3,215,30,2013,210,208,17
-0.103607,51.47827,2,9,3,202,30,2013,222,210,15
-0.100875,51.495492,3,8,3,3,30,2013,233,218,19
-0.101474,51.494962,5,8,3,3,30,2013,220,220,8
-0.093009,51.494105,1,8,3,201,30,2013,235,237,7
-0.097804,51.475838,3,8,3,202,30,2013,231,239,16
-0.09423,51.478658,3,8,3,215,30,2013,234,239,11
-0.100909,51.494683,3,8,3,3,30,2013,220,218,7
-0.100069,51.476774,2,9,3,202,30,2013,209,245,8
-0.077569,51.474159,5,8,3,202,30,2013,216,234,13
-0.100144,51.49575,1,8,3,3,30,2013,226,146,12
-0.093149,51.501122,1,8,3,2,30,2013,228,251,19
-0.097804,51.475838,6,8,3,202,30,2013,231,256,20
-0.095719,51.487854,4,8,3,215,30,2013,459,240,10
-0.093157,51.494018,2,8,3,201,30,2013,235,259,16
-0.094453,51.494039,1,8,3,201,30,2013,309,230,6
-0.10133,51.49496,5,8,3,3,30,2013,220,262,5
-0.094021,51.494032,1,8,3,201,30,2013,309,237,8
-0.101045,51.494865,6,8,3,3,30,2013,220,263,17
-0.070468,51.485463,7,8,3,2,30,2013,224,271,19
-0.102619,51.491653,2,8,3,3,30,2013,206,280,18
-0.093285,51.473696,5,8,3,215,30,2013,221,269,20
-0.101333,51.49487,6,8,3,3,30,2013,220,263,5
-0.100155,51.49548,7,8,3,3,30,2013,226,257,5
-0.105932,51.4882,4,9,3,3,30,2013,188,282,8
-0.098084,51.476022,2,8,3,202,30,2013,231,280,13
-0.104344,51.498696,1,8,3,3202,30,2013,460,286,20
-0.100155,51.49548,2,8,3,3,30,2013,226,280,18
-0.10133,51.49496,4,8,3,302,30,2013,220,289,14
-0.104715,51.503648,4,8,3,201,30,2013,217,282,5
-0.104632,51.4987,3,8,3,3202,30,2013,460,260,22
-0.100152,51.49557,3,8,3,3,30,2013,226,253,19
-0.096519,51.489396,6,8,3,215,30,2013,225,256,21
-0.078101,51.488916,5,8,3,2,30,2013,321,304,14
-0.094165,51.494034,3,8,3,201,30,2013,309,302,7
-0.100875,51.495492,7,8,3,201,30,2013,233,313,3
-0.078385,51.48901,4,8,3,2,30,2013,321,317,13
-0.077569,51.474159,7,8,3,202,30,2013,216,320,11
-0.094021,51.494032,2,8,3,201,30,2013,309,315,13
-0.100587,51.495487,6,8,3,3,30,2013,226,319,12
-0.100069,51.476774,4,9,3,202,30,2013,209,317,8
-0.070468,51.485463,4,8,3,2,30,2013,224,324,17
-0.101626,51.477429,3,9,3,202,30,2013,213,323,16
-0.093274,51.473966,3,8,3,215,30,2013,221,281,8
-0.101333,51.49487,3,8,3,3,30,2013,220,316,20
-0.100628,51.494499,1,8,3,3,30,2013,220,307,23
-0.10133,51.49496,6,8,3,3,30,2013,220,242,10
-0.093437,51.501127,6,8,3,3,30,2013,228,333,15
-0.099746,51.494934,2,8,3,201,30,2013,227,336,6
-0.093079,51.471714,6,8,3,215,30,2013,210,305,16
-0.070608,51.485555,7,8,3,2,30,2013,224,313,12
-0.104571,51.503645,4,8,3,201,30,2013,217,261,15
-0.092842,51.473959,5,8,3,202,30,2013,221,262,6
-0.094165,51.494034,5,8,3,201,30,2013,309,332,23
-0.100069,51.476774,4,9,3,202,30,2013,209,93,8
-0.092862,51.494193,4,8,3,201,30,2013,235,142,16
-0.104632,51.4987,5,8,3,201,30,2013,460,346,17
-0.089524,51.50511,4,8,3,3,30,2013,229,317,14
-0.100875,51.495492,2,8,3,3,30,2013,233,357,13
-0.093009,51.494105,6,8,3,201,30,2013,235,361,20
-0.099886,51.495026,7,8,3,3,30,2013,227,334,2
-0.070608,51.485555,4,8,3,2,30,2013,224,268,10
-0.104488,51.498698,2,8,3,201,30,2013,460,357,22
-0.092578,51.494098,5,8,3,201,30,2013,235,353,8
-0.097663,51.475746,6,8,3,202,30,2013,231,361,19
-0.081955,51.496623,3,8,3,100,30,2013,218,288,9
-0.093293,51.501124,2,8,3,3,30,2013,228,343,14
-0.093296,51.501034,3,8,3,2,30,2013,228,351,17
-0.102619,51.491653,2,8,3,3,30,2013,206,350,20
-0.017146,51.449591,6,7,3,21,30,2013,461,11,16
0.004533,51.445086,6,7,3,205,30,2013,239,18,6
0.004537,51.445175,6,7,3,205,30,2013,239,4,8
-0.016909,51.451745,6,7,3,21,30,2013,245,11,17
-0.036278,51.486694,5,7,3,200,30,2013,243,31,8
-0.014696,51.456294,3,7,3,21,30,2013,248,29,18
-0.01715,51.449501,5,7,3,21,30,2013,461,24,16
-0.019311,51.44612,2,7,3,21,30,2013,249,35,20
-0.017142,51.449681,2,7,3,21,30,2013,461,7,6
-0.015413,51.472943,5,6,3,2,30,2013,251,38,2
0.021202,51.43149,2,7,3,2212,30,2013,250,49,8
-0.039662,51.47497,5,7,3,2,30,2013,244,45,8
-0.024269,51.474622,6,7,3,2,30,2013,246,60,16
-0.013343,51.45762,4,7,3,21,30,2013,242,135,23
-0.012195,51.464166,3,7,3,20,30,2013,237,78,18
0.021198,51.4314,7,7,3,2212,30,2013,250,61,11
-0.013343,51.45762,7,7,5,0,30,2013,242,33,19
0.021198,51.4314,7,7,3,2212,30,2013,250,82,23
-0.039806,51.474972,3,7,3,2,30,2013,244,99,21
-0.028994,51.475241,7,7,3,2,30,2013,238,110,10
-0.024134,51.444403,1,7,3,205,30,2013,240,104,19
-0.017142,51.449681,6,7,3,21,30,2013,461,102,17
-0.013169,51.42848,4,7,3,21,30,2013,236,100,13
-0.013343,51.45762,1,7,3,21,30,2013,242,111,0
-0.036278,51.486694,4,7,3,200,30,2013,243,114,10
-0.031432,51.472134,5,7,3,20,30,2013,241,115,14
-0.031432,51.472134,7,7,3,20,30,2013,241,131,20
-0.014548,51.456382,2,7,3,21,30,2013,248,133,2
-0.039662,51.47497,2,7,3,2,30,2013,244,140,7
-0.016749,51.452102,7,7,3,21,30,2013,245,138,9
-0.039371,51.475055,3,7,3,2,30,2013,244,141,10
-0.013203,51.457528,3,7,3,21,30,2013,242,148,22
-0.028135,51.475136,6,7,3,2,30,2013,238,151,12
0.004393,51.445178,2,7,3,205,30,2013,239,161,7
-0.024129,51.474529,1,7,3,2209,30,2013,246,167,2
-0.036278,51.486694,1,7,3,200,30,2013,243,167,14
-0.024133,51.47444,7,7,3,2,30,2013,246,166,12
-0.02885,51.475238,3,7,3,2,30,2013,238,127,22
-0.016749,51.452102,7,7,3,21,30,2013,245,173,22
-0.028279,51.475139,5,7,3,2,30,2013,238,171,16
-0.012195,51.464166,4,7,3,21,30,2013,237,170,13
-0.019148,51.446567,6,7,3,21,30,2013,247,179,14
-0.024131,51.444493,1,7,3,205,30,2013,240,188,13
-0.013199,51.457618,5,7,3,21,30,2013,242,150,18
-0.039806,51.474972,1,7,3,2,30,2013,244,188,15
-0.052857,51.472852,7,7,3,202,30,2013,223,194,19
-0.011767,51.464069,1,7,3,20,30,2013,237,195,21
-0.019,51.446655,6,7,3,21,30,2013,247,207,14
-0.02885,51.475238,6,7,3,2,30,2013,238,186,14
-0.038935,51.475138,6,7,3,2,30,2013,244,207,19
-0.024278,51.444406,7,7,3,205,30,2013,240,208,18
-0.013313,51.428483,5,7,3,21,30,2013,236,213,16
0.021202,51.43149,2,7,3,2212,30,2013,250,210,17
-0.031432,51.472134,2,7,3,20,30,2013,241,217,13
-0.013313,51.428483,6,7,3,2218,30,2013,236,214,10
-0.012187,51.464345,6,7,3,20,30,2013,237,221,20
-0.036278,51.486694,2,7,3,200,30,2013,243,217,9
-0.028135,51.475136,4,7,3,2,30,2013,238,219,18
-0.012195,51.464166,3,7,3,20,30,2013,237,239,15
-0.012203,51.463986,1,7,3,21,30,2013,237,216,15
0.004393,51.445178,6,7,5,0,30,2013,239,221,12
-0.013169,51.42848,5,7,3,21,40,2013,236,241,19
-0.036278,51.486694,1,7,3,200,30,2013,243,230,5
-0.019299,51.44639,3,7,3,21,30,2013,247,253,13
-0.02885,51.475238,4,7,3,2,30,2013,238,254,18
-0.014548,51.456382,4,7,3,21,30,2013,248,261,8
-0.024284,51.474262,5,7,3,2210,30,2013,246,269,15
-0.012187,51.464345,5,7,3,20,30,2013,237,255,17
-0.028706,51.475236,3,7,3,2,30,2013,238,281,20
-0.039079,51.47514,7,7,3,2,30,2013,244,278,13
-0.011767,51.464069,7,7,3,20,30,2013,237,278,19
-0.011767,51.464069,6,7,3,20,30,2013,237,277,12
-0.024278,51.444406,2,7,3,205,30,2013,240,287,6
-0.031432,51.472134,2,7,3,20,30,2013,241,287,13
-0.039371,51.475055,2,7,3,2,30,2013,244,266,8
-0.024129,51.474529,6,7,3,2,30,2013,246,291,19
-0.019315,51.446031,3,7,3,21,30,2013,249,246,20
-0.013343,51.45762,3,7,3,21,30,2013,242,295,21
-0.036419,51.486786,5,7,3,200,30,2013,243,234,14
-0.012339,51.464168,7,7,3,21,30,2013,237,306,14
-0.011911,51.464071,7,7,3,20,30,2013,237,299,17
-0.031292,51.472042,4,7,3,20,30,2013,241,310,9
-0.02885,51.475238,7,7,3,2,30,2013,238,313,21
-0.017146,51.449591,2,7,3,21,30,2013,461,308,21
-0.016749,51.452102,1,7,3,21,30,2013,245,314,17
0.021198,51.4314,7,7,3,2212,30,2013,250,320,19
-0.024269,51.474622,2,7,3,2,30,2013,246,308,1
-0.024276,51.474442,4,7,3,2,30,2013,246,324,9
-0.011756,51.464338,6,7,3,21,30,2013,237,305,20
-0.0147,51.456204,6,7,3,21,30,2013,248,333,18
-0.028279,51.475139,6,7,3,2,30,2013,238,326,18
-0.038935,51.475138,7,7,3,2,30,2013,244,320,18
-0.024276,51.474442,1,7,3,2210,30,2013,246,342,13
0.021206,51.43158,4,7,3,2212,30,2013,250,324,14
-0.012195,51.464166,2,7,3,21,30,2013,237,336,0
-0.036135,51.486692,3,7,3,200,30,2013,243,344,6
-0.017146,51.449591,6,7,3,21,30,2013,461,333,17
-0.024129,51.474529,7,7,3,2,30,2013,246,355,2
-0.028279,51.475139,6,7,3,2,30,2013,238,340,17
-0.012043,51.464343,1,7,3,20,30,2013,237,342,20
-0.012051,51.464163,2,7,3,21,30,2013,237,364,15
-0.028419,51.475231,5,7,3,2,30,2013,238,311,8
-0.025464,51.410252,2,19,3,2015,30,2013,252,49,0
-0.02518,51.410158,6,19,3,2015,30,2013,252,137,22
-0.02532,51.41025,2,19,3,2015,30,2013,252,189,10
-0.025188,51.409978,1,19,3,2015,30,2013,252,223,2
-0.025032,51.410245,2,19,3,2015,30,2013,252,224,20
-0.025025,51.410425,1,19,3,2015,30,2013,252,251,23
-0.025036,51.410155,5,19,3,2015,30,2013,252,346,11
-0.267321,51.600494,5,30,3,5,30,2013,259,31,9
-0.279352,51.610743,7,30,3,5,30,2013,253,166,21
-0.267183,51.600312,2,30,5,0,30,2013,259,217,12
-0.267187,51.600222,2,30,3,5,30,2013,259,357,0
-0.277316,51.565301,5,28,3,4088,30,2013,255,10,20
-0.192309,51.536775,7,2,3,5,30,2013,260,19,22
-0.215472,51.556553,2,28,3,5,30,2013,257,42,19
-0.215602,51.556915,3,28,3,5,30,2013,257,29,16
-0.215612,51.556645,3,28,3,5,30,2013,257,71,19
-0.253255,51.560629,2,28,3,406,30,2013,258,98,13
-0.277313,51.565391,1,28,3,4088,30,2013,255,83,11
-0.277028,51.565297,2,28,3,4088,30,2013,255,133,11
-0.253115,51.560537,7,28,3,406,40,2013,258,124,14
-0.260959,51.551571,3,28,3,406,40,2013,254,127,13
-0.267046,51.60013,4,30,3,5,30,2013,259,142,15
-0.277313,51.565391,4,28,3,4088,30,2013,255,149,0
-0.215468,51.556643,7,28,3,5,40,2013,257,173,23
-0.192464,51.536507,3,28,5,0,30,2013,260,169,16
-0.253255,51.560629,1,28,3,4088,30,2013,258,181,11
-0.2611,51.551663,4,28,3,406,40,2013,254,163,6
-0.277316,51.565301,4,28,3,4088,30,2013,255,191,13
-0.2534,51.560631,2,28,3,4088,40,2013,258,189,14
-0.253252,51.560719,2,28,3,406,40,2013,258,210,16
-0.260815,51.551569,7,28,3,406,40,2013,254,208,16
-0.260952,51.551751,7,28,3,406,40,2013,254,229,20
-0.25362,51.558656,1,28,3,4088,30,2013,256,230,16
-0.277461,51.565303,7,28,3,4089,30,2013,255,271,11
-0.261244,51.551665,6,28,3,406,40,2013,254,263,9
-0.261244,51.551665,7,28,3,406,40,2013,254,271,22
-0.261093,51.551843,3,28,4,4557,30,2013,254,281,4
-0.26066,51.551836,6,28,3,406,40,2013,254,312,17
-0.276884,51.565295,3,28,3,4088,30,2013,255,295,18
-0.192312,51.536685,7,2,5,0,30,2013,260,320,13
-0.2534,51.560631,7,28,3,4088,30,2013,258,327,13
-0.2534,51.560631,1,28,3,4088,30,2013,258,328,11
-0.261247,51.551575,2,28,3,406,40,2013,254,343,16
-0.277316,51.565301,2,28,3,4088,30,2013,255,357,17
-0.2534,51.560631,2,28,3,4088,30,2013,258,364,23
-0.015413,51.472943,6,6,3,2,30,2013,251,11,13
0.016002,51.473486,5,6,3,2,30,2013,263,31,15
-0.015269,51.472941,1,6,3,2,30,2013,251,41,22
0.031326,51.48779,5,6,3,206,30,2013,264,38,16
0.029355,51.449874,6,6,3,205,30,2013,262,11,7
0.054915,51.471012,3,6,3,205,30,2013,261,1,23
0.054632,51.471107,2,6,3,207,30,2013,261,56,15
0.054915,51.471012,7,6,3,207,30,2013,261,75,6
-0.015413,51.472943,7,6,3,2211,30,2013,251,68,5
0.029075,51.450059,4,6,3,205,30,2013,262,65,23
0.015866,51.473669,4,6,4,212,30,2013,263,114,10
0.055199,51.470917,5,6,3,207,30,2013,261,136,10
0.031038,51.487795,4,6,3,206,30,2013,264,135,14
0.031038,51.487795,2,6,5,0,30,2013,264,147,1
-0.015269,51.472941,1,6,3,2,30,2013,251,167,15
0.029211,51.449877,5,6,3,20,30,2013,262,171,9
0.029646,51.449959,1,6,3,20,50,2013,262,188,11
0.029075,51.450059,3,6,3,20,30,2013,262,190,6
-0.015269,51.472941,6,6,3,2,30,2013,251,172,11
-0.015269,51.472941,7,6,3,2,30,2013,251,215,14
0.054915,51.471012,6,6,3,205,30,2013,261,228,23
0.054915,51.471012,2,6,3,205,30,2013,261,231,17
0.054915,51.471012,2,6,3,205,30,2013,261,231,23
-0.015413,51.472943,1,6,3,2,30,2013,251,279,7
0.055055,51.47092,4,6,3,207,30,2013,261,282,12
0.029211,51.449877,1,6,3,20,30,2013,262,251,16
-0.015126,51.472938,4,6,3,2,30,2013,251,254,7
0.029211,51.449877,5,6,3,20,40,2013,262,297,15
-0.015701,51.472948,5,6,3,2,30,2013,251,318,18
0.029355,51.449874,1,6,3,20,40,2013,262,272,16
0.031182,51.487793,4,6,3,206,30,2013,264,268,21
-0.015269,51.472941,2,6,3,2,30,2013,251,308,12
0.031182,51.487793,7,6,3,206,30,2013,264,348,2
0.029642,51.449869,6,6,3,20,30,2013,262,284,19
0.123648,51.459625,2,18,3,207,30,2013,266,42,17
0.107937,51.462337,4,18,3,207,30,2013,265,44,21
0.123936,51.45962,6,18,3,207,30,2013,266,165,7
0.123792,51.459622,1,18,3,207,30,2013,266,181,14
0.123936,51.45962,4,18,3,207,30,2013,266,212,13
0.123792,51.459622,4,18,3,207,30,2013,266,219,16
0.107794,51.462339,5,18,3,209,30,2013,265,325,6
-0.2118,51.591298,7,30,3,1,50,2013,272,12,23
-0.203743,51.56132,4,30,3,41,40,2013,268,16,21
-0.227156,51.582539,1,30,3,41,30,2013,277,13,20
-0.211921,51.580869,6,30,3,406,50,2013,278,18,17
-0.203303,51.561493,6,30,3,407,30,2013,268,25,19
-0.198006,51.596933,3,30,3,598,30,2013,269,22,10
-0.215461,51.556823,2,28,3,5,30,2013,257,21,13
-0.235354,51.601906,5,30,3,1,40,2013,215,31,15
-0.215446,51.575617,6,30,3,41,30,2013,271,39,9
-0.227008,51.582627,2,30,3,41,40,2013,277,42,21
-0.193351,51.601447,4,30,3,598,30,2013,275,44,7
-0.203743,51.56132,5,30,3,41,30,2013,268,38,10
-0.235499,51.601909,7,30,3,1,50,2013,215,33,12
-0.195681,51.571808,4,30,3,598,30,2013,270,51,10
-0.199593,51.589673,1,30,3,406,50,2013,276,55,22
-0.212058,51.581051,3,30,3,406,50,2013,278,64,9
-0.198144,51.597114,1,30,3,598,30,2013,269,69,21
-0.219014,51.57666,5,30,3,406,40,2013,279,80,2
-0.211364,51.591382,5,30,3,504,30,2013,272,80,13
-0.2118,51.591298,6,30,3,1,50,2013,272,74,13
-0.196275,51.589622,7,30,3,406,40,2013,274,82,19
-0.203599,51.561318,2,30,3,41,50,2013,268,84,8
-0.203606,51.561138,5,30,3,41,40,2013,268,87,23
-0.279211,51.610651,4,30,3,5,30,2013,253,86,7
-0.219168,51.576393,5,30,3,406,40,2013,279,94,15
-0.254677,51.621439,2,30,3,1,50,2013,280,98,7
-0.227011,51.582537,7,30,3,41,40,2013,277,96,11
-0.192935,51.59011,3,30,3,406,40,2013,281,106,18
-0.227156,51.582539,3,30,3,41,40,2013,277,106,11
-0.195396,51.571713,1,30,3,502,30,2013,270,97,17
-0.27907,51.610559,5,30,3,5,30,2013,253,115,12
-0.199885,51.589588,7,30,3,598,30,2013,276,117,16
-0.203599,51.561318,1,30,3,41,40,2013,268,132,13
-0.203595,51.561408,6,30,3,41,40,2013,268,123,22
-0.211944,51.591301,5,30,3,1,50,2013,272,136,7
-0.195681,51.571808,6,30,3,502,30,2013,270,137,13
-0.203602,51.561228,6,30,3,41,40,2013,268,144,2
-0.199597,51.589583,4,30,3,406,40,2013,276,142,13
-0.199741,51.589585,2,30,3,406,50,2013,276,161,7
-0.227152,51.582629,6,30,3,41,40,2013,277,158,21
-0.215602,51.556915,4,28,3,5,30,2013,257,149,21
-0.203599,51.561318,1,30,3,41,40,2013,268,167,0
-0.211811,51.591029,2,30,3,1,50,2013,272,168,8
-0.203599,51.561318,6,30,3,41,40,2013,268,165,8
-0.215602,51.556915,3,28,3,5,30,2013,257,148,9
-0.196275,51.589622,5,30,3,406,40,2013,274,171,18
-0.1932,51.601625,5,30,3,598,30,2013,275,185,20
-0.211804,51.591209,3,30,3,1,50,2013,272,190,12
-0.19613,51.58962,6,30,3,406,40,2013,274,193,20
-0.195678,51.571898,6,30,3,598,30,2013,270,200,8
-0.274182,51.621368,7,30,3,41,40,2013,273,201,14
-0.254677,51.621439,6,30,3,1,30,2013,280,214,15
-0.279352,51.610743,1,30,3,5,30,2013,253,216,15
-0.211914,51.581049,7,30,3,406,40,2013,278,222,16
-0.203743,51.56132,7,30,3,41,40,2013,268,222,17
-0.279059,51.610828,2,30,3,5100,30,2013,253,168,14
-0.199741,51.589585,2,30,3,406,50,2013,276,238,1
-0.254687,51.621169,1,30,3,1,30,2013,280,209,15
-0.10973,51.61218,7,32,3,105,40,2013,287,264,20
-0.274615,51.621374,2,30,3,41,40,2013,273,266,8
-0.163799,51.585881,6,30,3,1000,30,2013,267,242,19
-0.227015,51.582447,5,30,3,41,40,2013,277,213,0
-0.192787,51.590198,7,30,3,406,40,2013,281,264,22
-0.279499,51.610655,6,30,3,5,30,2013,253,291,21
-0.21901,51.57675,3,30,3,406,40,2013,279,295,11
-0.267321,51.600494,4,30,3,5,30,2013,259,296,13
-0.21901,51.57675,2,30,3,406,30,2013,279,301,4
-0.163943,51.585883,2,30,3,1000,30,2013,267,308,19
-0.279214,51.610561,1,30,3,5,30,2013,253,314,10
-0.2118,51.591298,1,30,3,1,40,2013,272,321,19
-0.218725,51.576656,7,30,3,406,40,2013,279,320,20
